ID,function_0_identifier,function_0_a,function_0_b,function_1_identifier,function_1_a,function_1_b,function_2_identifier,function_2_a,function_2_b,function_3_identifier,function_3_a,function_3_b,function_4_identifier,function_4_a,function_4_b
281,0,1.9788253604242492,4.021011637326026,0,5.828476628251646,3.986768701561045,0,7.110677018952197,-1.7724339370773592,0,5.102236904398742,-4.719246573716828,0,3.4957316551631763,0.044301074430958653
282,0,5.41334558282165,6.011240006987365,0,4.394678067898753,6.277356241052553,0,4.136071613022389,8.003757412070195,0,4.43149242101975,1.0476747936197714,0,3.249010066432284,11.47548743272558
283,0,4.669685161902814,3.6297267092243772,0,2.8262156857856104,2.2982128889066216,0,6.317071276655805,0.8454492223918173,0,4.298159905836784,6.387233586379872,0,-5.563641064338041,4.336956453539442
284,0,3.8406512300051454,7.666379695640966,0,5.55770210482488,2.115196984051215,0,2.485093192204541,8.204615265437115,0,0.9501182692568249,2.7262496210476437,0,3.278584674782791,6.5180626035114395
285,0,4.402164035635501,4.288480019279306,0,0.8441463841853767,3.2266251219771003,0,6.171058543355144,3.4998637117233553,0,3.997344042933476,1.375075935190058,0,-3.177801567994683,2.6527969875588058
286,0,2.6499105814663757,3.8859510662238437,0,6.88609557754876,1.489483549911113,0,7.459823097465966,-4.3272642917256965,0,-2.664877354758395,1.7927258153898606,0,1.6423884587897022,7.644970866824606
287,0,7.326227206356894,5.697998280622092,0,4.992206956087292,4.956254655523879,0,4.183431338516464,-2.5783755900902268,0,6.515239040915939,7.442673311054096,0,-4.168655994278307,5.741717242455298
288,0,6.008027933654102,4.919260918515471,0,4.859182017740124,5.560788329597244,0,5.8172685468079655,0.6859032305936745,0,5.24200438418077,1.4455319834267173,0,2.746567332677583,7.537429601836808
289,0,5.249269344775576,2.3206234522969664,0,3.9856653684502854,0.5332270155881584,0,5.9875781034112805,2.9682144259146277,0,1.7977250691028783,-4.515985024175829,0,12.403107938670004,-1.175527945988903
290,0,0.857081478479869,5.344080924097645,0,3.5241438789047406,1.6759766085284973,0,2.228909816531334,-2.0742132675456073,0,-1.2809070628580548,5.189681021314176,0,-5.4171133915675505,8.29300935055171
291,0,-1.3246462409285336,-1.1929688780947574,0,3.1801253156270435,2.6691386482493806,0,-0.5123366599840082,3.5496189298157956,0,2.7301610410971144,2.3480140471609716,0,1.8629635561232474,0.8796756002106625
292,0,2.7217563865303287,2.787632092069115,0,7.177136534727689,4.394225352920594,0,7.236200170723762,3.4629765582583496,0,1.0174363766588526,-3.0540324235790663,0,6.905106350531634,2.0944054876171
293,0,4.87075064675314,9.233306470827923,0,5.629109212216667,2.51713772008053,0,4.76332043500692,8.508881886937452,0,3.10072901884082,6.288619986496868,0,-5.094326572298246,0.25761434476462
294,0,4.951586373870162,4.871586455868264,0,5.358948127576355,1.514777180825936,0,5.1022986382680156,-7.939585568231022,0,1.6531073380282124,1.418651810546762,0,3.3355809175608004,-6.652875878028205
295,0,5.021216339437645,3.3993542155204812,0,3.1711523425406827,2.202360011781302,0,3.725848777011802,2.582547197203467,0,-1.1532793722653163,-6.112769089036409,0,-2.021404529221546,1.2586805432835662
296,0,5.7912452973372615,0.35266182247569366,0,5.409265373843104,5.986689274969887,0,-1.3147988178532284,-0.39946044454784735,0,0.3652819006179162,-2.8897575640413056,0,2.8003977167547736,-1.4202958786311495
297,0,2.5476916470095974,0.6269177160683115,0,6.152315052203799,3.6337827305808337,0,6.435010811627705,-3.8281090754738436,0,-5.4193263444546265,-3.8573343249568435,0,-1.4284239360684903,8.415224867478761
298,0,6.189001920009806,4.684128648201417,0,4.0367659243297425,2.7715085037442075,0,4.505496696636678,0.856498784501754,0,0.10012805619977438,3.2492503517535685,0,6.40074568242767,2.7277449966401353
299,0,2.2424688405401523,3.222999579532403,0,6.486544940648752,6.995756926278803,0,3.8026179928665482,5.609466650952425,0,2.218209608711154,7.138795714102065,0,7.907954302813232,4.444870370674229
